provider,team_id_source,team_id_master,team,club,opponent,opponent_id_master,age_group,gender,state,date,home_away,gf,ga,result,competition,venue,city,source_url,scraped_at
gotsport,506937.0,ec8ed462910a,MSSC 2016 Girls,Mahomet-Seymour Soccer Club,MSSC 2017 Girls Orange,629855,U10,F,IL,2025-10-04,A,15.0,0.0,W,Annual Fall Tournament,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/506937.0/game-history,2025-10-16T17:29:21.999209
gotsport,429048.0,79b0f70d182e,quad city rush 2016,,SESA U9/10 G,363665,U10,F,IL,2025-10-04,H,11.0,3.0,W,Quad Cities Rush Tournament,Green Valley Sports Complex,,https://rankings.gotsport.com/teams/429048.0/game-history,2025-10-16T17:28:39.787862
gotsport,506937.0,ec8ed462910a,MSSC 2016 Girls,Mahomet-Seymour Soccer Club,SASA Spirits 2017/2018G West,512363,U10,F,IL,2025-10-04,H,0.0,2.0,L,Annual Fall Tournament,Rantoul Family Sports Complex,,https://rankings.gotsport.com/teams/506937.0/game-history,2025-10-16T17:29:21.999238
gotsport,527844.0,abd5c21915f6,EMSSC U10G Queen Bees,East Moline Silvis Soccer Club,QC Legendary Strikers,479573,U10,F,IL,2025-10-04,H,2.0,7.0,L,Quad Cities Rush Tournament,Green Valley Sports Complex,,https://rankings.gotsport.com/teams/527844.0/game-history,2025-10-16T17:29:36.966080
gotsport,255555.0,46725c0f7f91,SLSG IL G 2016 Elite Red,St. Louis Scott Gallagher,SLSG MO G 2015 Inter Milan,504066,U10,F,IL,2025-10-04,H,1.0,0.0,W,St. Louis Scott Gallagher Premier League,World Wide Technology Soccer Park,,https://rankings.gotsport.com/teams/255555.0/game-history,2025-10-16T17:27:03.987482
gotsport,630434.0,4be5b0cac188,Metro Alliance FC 2016G Navy,Metro Alliance FC ,Glen-Ed SC 16G Germany,396578,U10,F,IL,2025-10-04,H,1.0,6.0,L,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/630434.0/game-history,2025-10-16T17:30:55.780842
gotsport,666758.0,b8f244ae469b,Chicago Celtic SC 2016,,Legacy Soccer Girls Academy,666642,U10,F,IL,2025-10-04,H,3.0,3.0,D,Tournaments,SCORe,,https://rankings.gotsport.com/teams/666758.0/game-history,2025-10-16T17:31:19.528261
gotsport,559487.0,fe5ad9b3f4fb,FC Lake County 2016 Girls Select,FC Lake County,Legacy Soccer Girls Academy,666642,U10,F,IL,2025-10-04,A,4.0,3.0,W,Tournaments,SCORe,,https://rankings.gotsport.com/teams/559487.0/game-history,2025-10-16T17:30:25.414805
gotsport,617908.0,1e762da86a62,Calcio Hawks Rush 2016 Lady Hawks,Calcio Hawks Rush,SCFC 16G,618492,U10,F,IL,2025-10-04,H,5.0,2.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/617908.0/game-history,2025-10-16T17:30:47.239894
gotsport,617908.0,1e762da86a62,Calcio Hawks Rush 2016 Lady Hawks,Calcio Hawks Rush,FCSC G2016,631797,U10,F,IL,2025-10-04,H,7.0,3.0,W,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/617908.0/game-history,2025-10-16T17:30:47.239872
gotsport,637937.0,da958aaa3064,OSU U10 Girls,Orion Sherrard United,NSSC 2016,481898,U10,F,IL,2025-10-04,H,0.0,7.0,L,Quad Cities Rush Tournament,Green Valley Sports Complex,,https://rankings.gotsport.com/teams/637937.0/game-history,2025-10-16T17:31:01.458328
gotsport,559487.0,fe5ad9b3f4fb,FC Lake County 2016 Girls Select,FC Lake County,2016 Girls Black,462495,U10,F,IL,2025-10-04,H,3.0,1.0,W,Tournaments,SCORe,,https://rankings.gotsport.com/teams/559487.0/game-history,2025-10-16T17:30:25.414835
gotsport,666758.0,b8f244ae469b,Chicago Celtic SC 2016,,AFC Union G 2016 Navy,396893,U10,F,IL,2025-10-04,A,3.0,4.0,L,Tournaments,SCORe,,https://rankings.gotsport.com/teams/666758.0/game-history,2025-10-16T17:31:19.528233
gotsport,637937.0,da958aaa3064,OSU U10 Girls,Orion Sherrard United,Quad Cities Rush 2016 Girls,429048,U10,F,IL,2025-10-03,H,0.0,8.0,L,Quad Cities Rush Tournament,Green Valley Sports Complex,,https://rankings.gotsport.com/teams/637937.0/game-history,2025-10-16T17:31:01.458348
gotsport,429048.0,79b0f70d182e,quad city rush 2016,,OSU U10 Girls,637937,U10,F,IL,2025-10-03,A,8.0,0.0,W,Quad Cities Rush Tournament,Green Valley Sports Complex,,https://rankings.gotsport.com/teams/429048.0/game-history,2025-10-16T17:28:39.787887
gotsport,595172.0,b9c2ac110827,Campton United 2016 Girls Navy,Campton United SC,PSG ACADEMY CHICAGO 2016 GIRLS PRE-ACADEMY,558410,U10,F,IL,2025-09-28,H,1.0,5.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/595172.0/game-history,2025-10-16T17:30:36.747764
gotsport,595172.0,b9c2ac110827,Campton United 2016 Girls Navy,Campton United SC,PASS FC 2016G White,627639,U10,F,IL,2025-09-28,A,6.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/595172.0/game-history,2025-10-16T17:30:36.747742
gotsport,558410.0,9ebe52b2b23a,PSG ACADEMY CHICAGO 2016 GIRLS PRE-ACADEMY,PSG Academy Chicago,Lakers FC 2016G Select,645023,U10,F,IL,2025-09-28,H,12.0,0.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/558410.0/game-history,2025-10-16T17:30:22.798156
gotsport,630434.0,4be5b0cac188,Metro Alliance FC 2016G Navy,Metro Alliance FC ,Shock,406389,U10,F,IL,2025-09-28,A,0.0,7.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/630434.0/game-history,2025-10-16T17:30:55.780859
gotsport,425093.0,7bba1f6c53c9,Lakers FC 2016G Elite,Glen Ellyn Lakers,Chicago Empire 2016 Gold Girls,433065,U10,F,IL,2025-09-28,H,6.0,0.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/425093.0/game-history,2025-10-16T17:28:32.769982
gotsport,425093.0,7bba1f6c53c9,Lakers FC 2016G Elite,Glen Ellyn Lakers,PASS FC 2016G Navy,373030,U10,F,IL,2025-09-28,H,4.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/425093.0/game-history,2025-10-16T17:28:32.770024
gotsport,425094.0,96c4cbfd20a8,Lakers FC 2016G Premier,Glen Ellyn Lakers,DKCU Academy 2016 Girls,554888,U10,F,IL,2025-09-28,H,2.0,4.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/425094.0/game-history,2025-10-16T17:28:35.472449
gotsport,510291.0,850dac87bc9a,Sangamo United FC 2016G Queen Bees,Sangamo United FC,CarShield FC Gotham 2016G,366681,U10,F,IL,2025-09-28,H,1.0,2.0,L,Fall,xO Fallon IL Sports Park,,https://rankings.gotsport.com/teams/510291.0/game-history,2025-10-16T17:29:26.359466
gotsport,623738.0,17e72cac9d92,Impact FC 16/17 Girls,Impact FC,Jax United 16/17/18 Girls,648361,U10,F,IL,2025-09-28,H,6.0,1.0,W,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/623738.0/game-history,2025-10-16T17:30:50.008540
gotsport,433065.0,09d13b18963d,Chicago Empire 2016 Gold Girls,Chicago Empire FC,Ela 2016 Girls Elite,386144,U10,F,IL,2025-09-28,A,6.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/433065.0/game-history,2025-10-16T17:28:56.405095
gotsport,617908.0,1e762da86a62,Calcio Hawks Rush 2016 Lady Hawks,Calcio Hawks Rush,MASC 2016/17 Girls,515944,U10,F,IL,2025-09-28,A,5.0,5.0,D,The Rose Cup,MRSC,,https://rankings.gotsport.com/teams/617908.0/game-history,2025-10-16T17:30:47.239908
gotsport,558410.0,9ebe52b2b23a,PSG ACADEMY CHICAGO 2016 GIRLS PRE-ACADEMY,PSG Academy Chicago,Campton United 2016 Girls Navy,595172,U10,F,IL,2025-09-28,A,5.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/558410.0/game-history,2025-10-16T17:30:22.798181
gotsport,386144.0,e7ff03e7fbf4,Ela 2016 Girls Elite,Ela Soccer Club,Chicago Empire 2016 Gold Girls,433065,U10,F,IL,2025-09-28,H,1.0,6.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/386144.0/game-history,2025-10-16T17:27:42.265717
gotsport,648361.0,2d348d7d8885,Jax United 16/17/18 Girls,Jacksonville United Soccer Club,Impact FC 16/17 Girls,623738,U10,F,IL,2025-09-28,A,1.0,6.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/648361.0/game-history,2025-10-16T17:31:09.752861
gotsport,433065.0,09d13b18963d,Chicago Empire 2016 Gold Girls,Chicago Empire FC,Lakers FC 2016G Elite,425093,U10,F,IL,2025-09-28,A,0.0,6.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/433065.0/game-history,2025-10-16T17:28:56.405060
gotsport,539124.0,ddb1c97bce83,Ela 2016 Girls Elite Premier,Ela Soccer Club,CFYSC 2016G Premier Red,553713,U10,F,IL,2025-09-28,H,1.0,4.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/539124.0/game-history,2025-10-16T17:29:55.261830
gotsport,553713.0,a50960119b6d,CFYSC 2016G Premier Red,Chicago Fire Youth SC (CFYSC),Ela 2016 Girls Elite Premier,539124,U10,F,IL,2025-09-28,A,4.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/553713.0/game-history,2025-10-16T17:30:12.499994
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Glen-Ed SC 17G Premier,403053,U10,F,IL,2025-09-28,A,3.0,5.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709631
gotsport,645023.0,e1026d9d8ce4,Lakers FC 2016G Select,Glen Ellyn Lakers,PSG ACADEMY CHICAGO 2016 GIRLS PRE-ACADEMY,558410,U10,F,IL,2025-09-28,A,0.0,12.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/645023.0/game-history,2025-10-16T17:31:03.791769
gotsport,554888.0,75abaa1dbccd,DKCU Academy 2016 Girls,DeKalb County United Academy,Lakers FC 2016G Premier,425094,U10,F,IL,2025-09-28,A,4.0,2.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/554888.0/game-history,2025-10-16T17:30:17.824994
gotsport,386144.0,e7ff03e7fbf4,Ela 2016 Girls Elite,Ela Soccer Club,PASS FC 2016G Navy,373030,U10,F,IL,2025-09-27,A,1.0,2.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/386144.0/game-history,2025-10-16T17:27:42.265757
gotsport,623738.0,17e72cac9d92,Impact FC 16/17 Girls,Impact FC,Glen-Ed SC 17G Premier,403053,U10,F,IL,2025-09-27,A,0.0,5.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/623738.0/game-history,2025-10-16T17:30:50.008565
gotsport,539124.0,ddb1c97bce83,Ela 2016 Girls Elite Premier,Ela Soccer Club,PSG ACADEMY CHICAGO 2016 GIRLS PRE-ACADEMY,558410,U10,F,IL,2025-09-27,H,1.0,5.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/539124.0/game-history,2025-10-16T17:29:55.261870
gotsport,307082.0,cf704481dd07,EMSSC U10G Sugar Rush,East Moline Silvis Soccer Club,Quad Cities Rush 2016 Girls,407364,U10,F,IL,2025-09-27,A,1.0,2.0,L,league play,East Moline Soccer Club (Illowa),,https://rankings.gotsport.com/teams/307082.0/game-history,2025-10-16T17:27:20.472150
gotsport,425093.0,7bba1f6c53c9,Lakers FC 2016G Elite,Glen Ellyn Lakers,Ela 2016 Girls Elite,386144,U10,F,IL,2025-09-27,A,8.0,0.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/425093.0/game-history,2025-10-16T17:28:32.770068
gotsport,595172.0,b9c2ac110827,Campton United 2016 Girls Navy,Campton United SC,DKCU Academy 2016 Girls,554888,U10,F,IL,2025-09-27,A,4.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/595172.0/game-history,2025-10-16T17:30:36.747792
gotsport,425094.0,96c4cbfd20a8,Lakers FC 2016G Premier,Glen Ellyn Lakers,PASS FC 2016G White,627639,U10,F,IL,2025-09-27,H,2.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/425094.0/game-history,2025-10-16T17:28:35.472487
gotsport,623738.0,17e72cac9d92,Impact FC 16/17 Girls,Impact FC,Metro Alliance FC 2016G Navy,630434,U10,F,IL,2025-09-27,H,3.0,5.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/623738.0/game-history,2025-10-16T17:30:50.008608
gotsport,433065.0,09d13b18963d,Chicago Empire 2016 Gold Girls,Chicago Empire FC,PASS FC 2016G Navy,373030,U10,F,IL,2025-09-27,H,6.0,0.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/433065.0/game-history,2025-10-16T17:28:56.405116
gotsport,630434.0,4be5b0cac188,Metro Alliance FC 2016G Navy,Metro Alliance FC ,Impact FC 16/17 Girls,623738,U10,F,IL,2025-09-27,A,5.0,3.0,W,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/630434.0/game-history,2025-10-16T17:30:55.780875
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Shock,406389,U10,F,IL,2025-09-27,H,1.0,5.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709653
gotsport,617908.0,1e762da86a62,Calcio Hawks Rush 2016 Lady Hawks,Calcio Hawks Rush,Midsouth Bartlett 2016 Girls,550163,U10,F,IL,2025-09-27,A,0.0,6.0,L,The Rose Cup,MRSC,,https://rankings.gotsport.com/teams/617908.0/game-history,2025-10-16T17:30:47.239931
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,SASA Spirits 2017/2018G West,512363,U10,F,IL,2025-09-27,H,5.0,0.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.385624
gotsport,431236.0,429c62e51528,2016 PFCU Racing,Peoria FC United,FC Central Illinois 2016 G Select,266276,U10,F,IL,2025-09-27,A,0.0,5.0,L,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/431236.0/game-history,2025-10-16T17:28:50.385608
gotsport,617908.0,1e762da86a62,Calcio Hawks Rush 2016 Lady Hawks,Calcio Hawks Rush,Desoto FC 16G,548509,U10,F,IL,2025-09-27,H,1.0,6.0,L,The Rose Cup,MRSC,,https://rankings.gotsport.com/teams/617908.0/game-history,2025-10-16T17:30:47.239920
gotsport,396578.0,a57aeaef5f62,Glen-Ed SC 16G Germany,Glen-Ed SC,Jax United 16/17/18 Girls,648361,U10,F,IL,2025-09-27,A,5.0,3.0,W,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/396578.0/game-history,2025-10-16T17:27:54.709642
gotsport,554888.0,75abaa1dbccd,DKCU Academy 2016 Girls,DeKalb County United Academy,PASS FC 2016G White,627639,U10,F,IL,2025-09-27,A,3.0,0.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/554888.0/game-history,2025-10-16T17:30:17.825033
gotsport,554888.0,75abaa1dbccd,DKCU Academy 2016 Girls,DeKalb County United Academy,Campton United 2016 Girls Navy,595172,U10,F,IL,2025-09-27,H,1.0,4.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/554888.0/game-history,2025-10-16T17:30:17.825061
gotsport,648361.0,2d348d7d8885,Jax United 16/17/18 Girls,Jacksonville United Soccer Club,Shock,406389,U10,F,IL,2025-09-27,A,0.0,5.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/648361.0/game-history,2025-10-16T17:31:09.752914
gotsport,407364.0,aaf3a0c0f8cb,Quad Cities Rush 2016 Girls,Quad Cities Rush,EMSSC Sugar Rush,307082,U10,F,IL,2025-09-27,H,2.0,1.0,W,league play,East Moline Soccer Club (Illowa),,https://rankings.gotsport.com/teams/407364.0/game-history,2025-10-16T17:28:17.633095
gotsport,645023.0,e1026d9d8ce4,Lakers FC 2016G Select,Glen Ellyn Lakers,CFYSC 2016G Premier Red,553713,U10,F,IL,2025-09-27,A,1.0,7.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/645023.0/game-history,2025-10-16T17:31:03.791807
gotsport,386144.0,e7ff03e7fbf4,Ela 2016 Girls Elite,Ela Soccer Club,Lakers FC 2016G Elite,425093,U10,F,IL,2025-09-27,H,0.0,8.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/386144.0/game-history,2025-10-16T17:27:42.265785
gotsport,266276.0,3cba6e4e6d68,FC Central Illinois 2016 G Select,FC Central Illinois,2016 PFCU Racing,431236,U10,F,IL,2025-09-27,H,5.0,0.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/266276.0/game-history,2025-10-16T17:27:12.733548
gotsport,553713.0,a50960119b6d,CFYSC 2016G Premier Red,Chicago Fire Youth SC (CFYSC),PSG ACADEMY CHICAGO 2016 GIRLS PRE-ACADEMY,558410,U10,F,IL,2025-09-27,A,0.0,6.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/553713.0/game-history,2025-10-16T17:30:12.500009
gotsport,558410.0,9ebe52b2b23a,PSG ACADEMY CHICAGO 2016 GIRLS PRE-ACADEMY,PSG Academy Chicago,CFYSC 2016G Premier Red,553713,U10,F,IL,2025-09-27,H,6.0,0.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/558410.0/game-history,2025-10-16T17:30:22.798196
gotsport,553713.0,a50960119b6d,CFYSC 2016G Premier Red,Chicago Fire Youth SC (CFYSC),Lakers FC 2016G Select,645023,U10,F,IL,2025-09-27,H,7.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/553713.0/game-history,2025-10-16T17:30:12.500026
gotsport,648361.0,2d348d7d8885,Jax United 16/17/18 Girls,Jacksonville United Soccer Club,Glen-Ed SC 16G Germany,396578,U10,F,IL,2025-09-27,H,3.0,5.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/648361.0/game-history,2025-10-16T17:31:09.752957
gotsport,558410.0,9ebe52b2b23a,PSG ACADEMY CHICAGO 2016 GIRLS PRE-ACADEMY,PSG Academy Chicago,Ela 2016 Girls Elite Premier,539124,U10,F,IL,2025-09-27,A,5.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/558410.0/game-history,2025-10-16T17:30:22.798207
gotsport,393992.0,370d6a5cf6e8,Midstate 2016 Girls,MidState Soccer Club,SASA Spirits 2017/2018G West,512363,U10,F,IL,2025-09-27,A,5.0,0.0,W,SLYSA IL Central Division ,SASA Soccer Complex,,https://rankings.gotsport.com/teams/393992.0/game-history,2025-10-16T17:27:50.726066
gotsport,433065.0,09d13b18963d,Chicago Empire 2016 Gold Girls,Chicago Empire FC,Lakers FC 2016G Elite,425093,U10,F,IL,2025-09-26,A,1.0,3.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/433065.0/game-history,2025-10-16T17:28:56.405136
gotsport,425094.0,96c4cbfd20a8,Lakers FC 2016G Premier,Glen Ellyn Lakers,Campton United 2016 Girls Navy,595172,U10,F,IL,2025-09-26,A,1.0,3.0,L,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/425094.0/game-history,2025-10-16T17:28:35.472510
gotsport,539124.0,ddb1c97bce83,Ela 2016 Girls Elite Premier,Ela Soccer Club,Lakers FC 2016G Select,645023,U10,F,IL,2025-09-26,A,1.0,1.0,D,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/539124.0/game-history,2025-10-16T17:29:55.261900
gotsport,425093.0,7bba1f6c53c9,Lakers FC 2016G Elite,Glen Ellyn Lakers,Chicago Empire 2016 Gold Girls,433065,U10,F,IL,2025-09-26,H,3.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/425093.0/game-history,2025-10-16T17:28:32.770095
gotsport,645023.0,e1026d9d8ce4,Lakers FC 2016G Select,Glen Ellyn Lakers,Ela 2016 Girls Elite Premier,539124,U10,F,IL,2025-09-26,H,1.0,1.0,D,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/645023.0/game-history,2025-10-16T17:31:03.791836
gotsport,595172.0,b9c2ac110827,Campton United 2016 Girls Navy,Campton United SC,Lakers FC 2016G Premier,425094,U10,F,IL,2025-09-26,H,3.0,1.0,W,Lakers Fall Classic,Ackerman Park,,https://rankings.gotsport.com/teams/595172.0/game-history,2025-10-16T17:30:36.747806
gotsport,630434.0,4be5b0cac188,Metro Alliance FC 2016G Navy,Metro Alliance FC ,Glen-Ed SC 17G Premier,403053,U10,F,IL,2025-09-25,H,0.0,4.0,L,Glen-Ed Fall Champions Cup,xGlen Ed East @ PFP,,https://rankings.gotsport.com/teams/630434.0/game-history,2025-10-16T17:30:55.780891
gotsport,404579.0,09e35978375f,Roadrunners SC G2016 White,Roadrunners SC,Palatine Celtic 2016G Green,542890,U10,F,IL,2025-09-21,A,3.0,5.0,L,Give N Go,Hassert Park,,https://rankings.gotsport.com/teams/404579.0/game-history,2025-10-16T17:28:13.833754
gotsport,647104.0,8581ab3c1881,2016G Fire Soccer Club,Germantown Hills Athletic Association,Illinois FC 2016/2017 Girls Orange,451598,U10,F,IL,2025-09-21,A,1.0,5.0,L,Annual Morton Pumpkin Classic,McClallen Park,,https://rankings.gotsport.com/teams/647104.0/game-history,2025-10-16T17:31:07.326183
gotsport,677618.0,3107ed312ed6,2016 White,Galaxy SC,Eclipse 2017 Lunar Naperville Girls,540553,U10,F,IL,2025-09-21,A,0.0,1.0,L,Illinois Premier Showcase,Stuart Sports Complex - Galaxy Tournament,,https://rankings.gotsport.com/teams/677618.0/game-history,2025-10-16T17:31:24.343973
gotsport,409985.0,705d560762b5,Morton United FC 2016 Girls Gray,Morton United FC,MSSC 2016 Girls,506937,U10,F,IL,2025-09-21,H,0.0,3.0,L,Annual Morton Pumpkin Classic,McClallen Park,,https://rankings.gotsport.com/teams/409985.0/game-history,2025-10-16T17:28:22.328864
gotsport,345745.0,aec06f687fc1,JGSA 16/17 Girls Black,John Gaspar Soccer Academy,Sangamo United FC 2016G Queen Bees,510291,U10,F,IL,2025-09-21,H,4.0,3.0,W,Annual Morton Pumpkin Classic,McClallen Park,,https://rankings.gotsport.com/teams/345745.0/game-history,2025-10-16T17:27:32.851744
gotsport,677618.0,3107ed312ed6,2016 White,Galaxy SC,EGSC 2016 Premier Girls,672877,U10,F,IL,2025-09-21,A,2.0,0.0,W,Illinois Premier Showcase,Stuart Sports Complex - Galaxy Tournament,,https://rankings.gotsport.com/teams/677618.0/game-history,2025-10-16T17:31:24.343934
gotsport,430239.0,60e80083e21c,Synergy 2016 Girls Green,Synergy SC,Wheaton United 2016G Premier,525748,U10,F,IL,2025-09-21,H,5.0,0.0,W,Give N Go,Hassert Park,,https://rankings.gotsport.com/teams/430239.0/game-history,2025-10-16T17:28:44.078789
gotsport,672794.0,6d9a26783329,Eclipse 2016/17 Solar Darien Girls,Eclipse Select Soccer Club,2016 Blue,534179,U10,F,IL,2025-09-21,H,2.0,0.0,W,Illinois Premier Showcase,Stuart Sports Complex - Galaxy Tournament,,https://rankings.gotsport.com/teams/672794.0/game-history,2025-10-16T17:31:21.802436
